2020-07-02 14:37:23,347 [   3310]   INFO - m.intellij.ui.mac.touchbar.NST - touchbar-server isn't running, skip nst loading 
2020-07-02 14:37:23,572 [   3535]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2020-07-02 14:37:23,575 [   3538]   INFO - stubs.SerializationManagerImpl - Name storage is repaired 
2020-07-02 14:37:23,599 [   3562]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FilenameIndex'; old = -1, new = 3 
2020-07-02 14:37:23,668 [   3631]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FrameworkDetectionIndex'; old = -1, new = 0 
2020-07-02 14:37:23,679 [   3642]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'TodoIndex'; old = -1, new = 4107 
2020-07-02 14:37:23,709 [   3672]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdIndex'; old = -1, new = 4112 
2020-07-02 14:37:23,727 [   3690]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'filetypes'; old = -1, new = 2 
2020-07-02 14:37:23,735 [   3698]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Stubs'; old = -1, new = 46 
2020-07-02 14:37:23,969 [   3932]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /Users/tbm98/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.2/86566d2c582df026dd77c0c502a21dfac312563a/ideaIC-2020.1.2/bin/mac/fsnotifier 
2020-07-02 14:37:23,975 [   3938]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-07-02 14:37:24,063 [   4026]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Trigram.Index'; old = -1, new = 4099 
2020-07-02 14:37:24,071 [   4034]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'fileIncludes'; old = -1, new = 6 
2020-07-02 14:37:24,170 [   4133]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DomFileIndex'; old = -1, new = -1189920956 
2020-07-02 14:37:24,176 [   4139]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RelaxSymbolIndex'; old = -1, new = 0 
